2889981,3/29/07 15:32,11/17/09 4:30,308,454,10846,7,0
2899671,3/29/07 16:58,11/16/09 16:02,332,527,22150,12,153
2933131,3/29/07 23:03,11/14/09 1:44,149,1123,14585,12,49
2986671,3/30/07 11:07,11/21/09 1:37,129,2005,6912,5,37
3038091,3/30/07 23:25,11/15/09 23:48,92,42,948,8,0
3053791,3/31/07 5:33,11/14/09 3:14,299,539,11934,6,131
3111701,4/1/07 3:14,11/13/09 2:48,290,685,6453,13,75
3132381,4/1/07 10:31,11/18/09 2:35,31,116,160,6,0
3242681,4/2/07 14:37,11/26/09 5:28,45,161,4862,10,0
3253691,4/2/07 16:47,11/19/09 10:38,36,48,255,10,0
3262371,4/2/07 18:27,11/26/09 20:55,285,351,1869,15,37
3279441,4/2/07 22:05,11/25/09 23:22,4581,5719,50419,7,71
3297261,4/3/07 2:48,11/18/09 15:16,508,936,19759,7,160
3362741,4/3/07 16:18,11/22/09 11:44,416,13134,8013,7,49
3366641,4/3/07 17:14,11/14/09 4:49,3776,5710,7385,4,91
3374861,4/3/07 18:57,11/26/09 1:24,206,180,1462,6,0
3397081,4/4/07 0:50,11/24/09 11:28,189,269,12532,8,100
3398061,4/4/07 1:08,11/25/09 20:19,501,849,22207,9,40
3407301,4/4/07 4:13,11/22/09 5:06,93,1577,2534,6,72
3447831,4/4/07 13:27,11/25/09 16:18,895,1074,20537,11,78
3459631,4/4/07 15:34,11/13/09 4:13,154,649,14132,10,140
3468931,4/4/07 17:57,11/26/09 19:27,157,123,4158,10,71
3488401,4/4/07 22:56,11/15/09 3:30,307,333,8947,8,39
3489451,4/4/07 23:14,11/17/09 22:05,687,782,476,12,154
3490891,4/4/07 23:37,11/20/09 0:54,296,608,18918,7,37
3491311,4/4/07 23:45,11/22/09 15:18,678,578,3950,9,0
3550071,4/5/07 14:17,11/19/09 4:35,126,110,3985,10,24
3557911,4/5/07 16:02,11/24/09 5:57,463,1355,86126,6,8
3602891,4/6/07 3:31,11/16/09 22:25,960,2604,26638,10,67
3605471,4/6/07 4:14,11/13/09 1:56,271,737,22191,12,17
3647561,4/6/07 14:12,11/22/09 23:10,47,48,387,7,53
3655401,4/6/07 16:05,11/28/09 20:45,67,52,1497,6,71
3671881,4/6/07 21:07,11/21/09 23:13,44,87,655,11,0
3720101,4/7/07 11:36,11/12/09 23:45,1371,923,1306,5,32
3763171,4/8/07 0:28,11/12/09 17:52,521,519,12021,7,9
3765871,4/8/07 1:18,11/29/09 7:11,77,1889,4596,7,21
3789291,4/8/07 8:41,11/16/09 11:00,1344,5874,30783,10,59
3817911,4/8/07 15:35,11/25/09 6:31,633,1296,102623,6,129
3828311,4/8/07 18:18,11/18/09 22:39,304,336,2216,6,32
3833041,4/8/07 19:26,11/14/09 20:47,181,370,4735,8,19
3833671,4/8/07 19:35,11/29/09 6:09,251,513,17210,8,39
3836781,4/8/07 20:04,11/13/09 4:22,661,705,4437,5,74
3841961,4/8/07 20:59,11/16/09 10:02,278,1487,48258,14,110
3846181,4/8/07 21:41,11/23/09 1:09,33,34,281,7,6
3853071,4/8/07 22:49,11/24/09 8:51,1436,1645,34044,6,35
3895231,4/9/07 7:20,11/17/09 6:42,166,502,17612,4,12
3916251,4/9/07 10:46,11/13/09 23:54,950,1003,6705,7,93
3925681,4/9/07 12:25,11/16/09 4:58,357,473,1733,13,0
3935601,4/9/07 14:28,11/18/09 21:56,654,2115,1498,10,60
3975731,4/9/07 22:24,11/19/09 7:50,212,527,12591,3,135
3989301,4/10/07 0:58,11/16/09 3:54,681,683,6707,6,0
3996841,4/10/07 2:31,11/22/09 0:47,166,281,2977,7,0
4007851,4/10/07 4:39,11/16/09 11:55,212,176,1039,8,42
4033821,4/10/07 9:04,11/29/09 1:52,183,195,9584,6,46
4053431,4/10/07 11:48,11/22/09 6:20,1523,1361,16831,6,91
4053671,4/10/07 11:51,11/15/09 11:05,1916,1279,846,13,118
4089361,4/10/07 17:51,11/23/09 5:36,41,216,554,14,22
4116961,4/10/07 22:25,11/23/09 6:07,922,964,9291,9,75
4122211,4/10/07 23:14,11/13/09 6:42,98,76,801,3,27
4122711,4/10/07 23:18,11/26/09 22:11,264,318,2519,6,0
4125691,4/10/07 23:49,11/17/09 3:27,2503,2399,26416,6,32
4128651,4/11/07 0:24,11/21/09 1:07,77,71,1909,8,63
4148811,4/11/07 4:19,11/20/09 1:51,1830,2198,8232,11,159
4183941,4/11/07 9:13,11/24/09 2:06,83,128,3282,7,18
4202781,4/11/07 11:12,11/19/09 21:31,375,4329,10867,4,7
4209621,4/11/07 11:56,11/24/09 22:22,129,202,2066,9,47
4278021,4/11/07 20:43,11/15/09 2:09,321,168,1574,5,18
4278261,4/11/07 20:45,11/18/09 7:00,935,893,50086,6,39
4285561,4/11/07 21:44,11/14/09 17:16,156,510,5855,8,61
4324361,4/12/07 3:42,11/20/09 4:33,1066,1430,4327,15,146
4395531,4/12/07 14:17,11/22/09 21:44,88,715,16706,5,23
4449901,4/12/07 23:03,11/26/09 8:22,112,927,131,7,15
4460521,4/13/07 1:06,11/15/09 21:07,147,164,11524,5,27
4472691,4/13/07 3:39,11/29/09 2:32,202,305,1098,6,60
4518221,4/13/07 11:47,11/25/09 22:56,124,69,113,3,0
4582231,4/14/07 2:52,11/27/09 16:14,80,4274,650,9,47
4591161,4/14/07 5:48,11/27/09 4:52,505,1459,4153,8,139
4666751,4/14/07 23:40,11/16/09 3:04,1979,1886,7615,6,72
4685731,4/15/07 2:04,11/18/09 21:41,733,488,3132,8,108
4734821,4/15/07 5:24,11/27/09 1:40,69,102,1761,4,0
4751011,4/15/07 7:24,11/15/09 9:05,227,982,11479,11,28
4757711,4/15/07 8:40,11/16/09 8:20,6,59,13386,10,50
4795431,4/15/07 15:52,11/16/09 19:46,392,602,4157,11,99
4824301,4/15/07 22:34,11/17/09 23:10,320,949,30260,14,96
4846681,4/16/07 2:58,11/17/09 21:51,31,59,1336,3,0
4880631,4/16/07 9:16,11/27/09 21:00,776,677,4567,15,53
4886711,4/16/07 10:07,11/23/09 0:31,304,253,10169,7,9
4954951,4/16/07 23:45,11/18/09 9:56,720,665,10463,7,74
4964701,4/17/07 2:13,11/18/09 11:57,165,122,1933,5,86
4982241,4/17/07 5:44,11/21/09 3:47,64,85,700,8,24
5023711,4/17/07 12:54,11/19/09 8:43,240,315,2131,12,132
5045711,4/17/07 17:22,11/14/09 4:42,379,283,4694,7,39
5091661,4/18/07 3:12,11/19/09 3:29,1119,3950,7559,12,159
5118831,4/18/07 8:43,11/20/09 8:54,12,18,657,10,0
5134611,4/18/07 11:14,11/18/09 23:12,8,4,646,5,12
5139931,4/18/07 12:24,11/27/09 8:36,416,876,7646,6,141
5141351,4/18/07 12:46,11/20/09 19:46,47,77,5693,7,8
5187721,4/18/07 23:36,11/24/09 20:59,929,921,58400,3,108
5191161,4/19/07 0:25,11/16/09 20:41,206,241,1207,6,34
5201111,4/19/07 2:50,11/19/09 2:24,113,153,9573,9,0
5209331,4/19/07 4:53,11/20/09 7:35,210,118,587,3,102
5227861,4/19/07 8:32,11/27/09 4:44,101,94,1719,10,159
5244591,4/19/07 11:20,11/18/09 5:12,486,858,17087,7,22
5263621,4/19/07 15:24,11/21/09 0:49,182,190,1943,6,55
5328932,4/20/07 9:28,11/15/09 7:59,68,83,2445,8,54
5349212,4/20/07 13:43,11/13/09 16:10,237,560,19601,14,158
5379892,4/21/07 9:05,11/28/09 23:35,162,132,1331,8,13
5389302,4/21/07 20:16,11/26/09 20:17,92,120,1029,14,121
5399062,4/22/07 7:36,11/21/09 23:39,46,67,813,5,11
5402962,4/22/07 9:54,11/23/09 7:16,184,221,1532,7,125
5417072,4/22/07 20:44,11/13/09 9:11,223,64,289,6,0
5425682,4/23/07 3:09,11/18/09 4:14,20,89,6468,6,9
5427932,4/23/07 5:09,11/19/09 4:01,56,126,4910,6,0
5429672,4/23/07 6:42,11/21/09 6:15,124,190,8997,3,21
5429772,4/23/07 6:47,11/18/09 16:57,1991,2140,53203,8,47
5460902,4/24/07 5:58,11/13/09 6:19,158,450,4923,7,62
5482092,4/24/07 19:08,11/29/09 7:12,112,2327,5731,5,14
5486552,4/24/07 22:48,11/13/09 3:17,546,492,4308,6,124
5487312,4/24/07 23:28,11/14/09 3:39,307,293,11106,5,16
5490362,4/25/07 2:25,11/13/09 7:28,20,34,740,8,12
5499142,4/25/07 9:35,11/20/09 13:17,797,1036,4509,12,150
5500602,4/25/07 10:24,11/21/09 21:17,289,316,26164,7,53
5509072,4/25/07 16:28,11/20/09 17:56,120,225,2679,8,70
5509342,4/25/07 16:40,11/21/09 18:55,40,57,207,7,81
5513162,4/25/07 20:20,11/18/09 3:29,115,137,5877,4,11
5513932,4/25/07 20:51,11/14/09 0:28,418,784,9183,3,39
5525392,4/26/07 6:54,11/27/09 18:12,391,770,5558,5,24
5531742,4/26/07 10:59,11/25/09 16:18,203,317,3914,10,11
5532382,4/26/07 11:30,11/13/09 17:57,315,276,6284,7,113
5536782,4/26/07 14:33,11/23/09 1:01,4,2698,36750,8,0
5545012,4/26/07 23:34,11/27/09 4:11,5816,6173,7063,10,116
5545702,4/27/07 0:28,11/15/09 8:26,610,357,2797,6,42
5550822,4/27/07 6:20,11/18/09 8:02,277,346,1554,9,36
5577562,4/27/07 23:59,11/27/09 19:32,1530,1621,13367,6,10
5578132,4/28/07 0:34,11/23/09 17:28,62,185,7595,7,31
5585092,4/28/07 6:18,11/21/09 20:09,58,267,11482,6,14
5588942,4/28/07 7:05,11/23/09 1:19,1019,839,15127,4,146
5594012,4/28/07 8:27,11/21/09 6:41,19,15,65,7,0
5610822,4/28/07 14:44,11/19/09 23:14,210,476,3656,8,91
5627462,4/29/07 4:04,11/19/09 4:54,416,418,24597,7,125
5641112,4/29/07 20:08,11/15/09 3:34,1992,2120,57491,4,33
5641272,4/29/07 20:26,11/13/09 10:10,396,439,2612,8,30
5644032,4/29/07 22:55,11/15/09 12:45,373,355,12743,7,60
5647512,4/30/07 3:45,11/23/09 4:50,27,54,134,4,0
5653012,4/30/07 8:22,11/19/09 3:13,117,1342,4114,9,35
5656352,4/30/07 10:12,11/26/09 6:27,82,107,2589,6,60
5663072,4/30/07 14:07,11/20/09 7:41,67,76,1503,7,6
5663862,4/30/07 14:49,11/26/09 1:36,438,539,1527,7,8
5664172,4/30/07 15:01,11/14/09 2:01,485,271,1659,15,0
5665282,4/30/07 15:43,11/22/09 20:19,198,493,8941,6,46
5671412,4/30/07 20:57,11/15/09 2:49,91,113,3366,6,44
5684902,5/1/07 8:26,11/25/09 23:06,220,267,9879,8,41
5697432,5/1/07 18:15,11/27/09 12:27,49,45,242,12,11
5728412,5/2/07 20:36,11/25/09 4:38,69,108,7126,14,37
5729002,5/2/07 21:10,11/16/09 1:17,13,147,1494,8,16
5729562,5/2/07 21:40,11/20/09 6:53,302,836,12968,14,57
5734332,5/3/07 3:11,11/23/09 3:20,26,98,258,13,0
5738922,5/3/07 7:54,11/26/09 4:52,473,308,3674,5,23
5740652,5/3/07 9:09,11/22/09 14:11,1266,1427,12721,13,155
5744412,5/3/07 11:08,11/29/09 1:32,662,529,8894,9,125
5745962,5/3/07 12:13,11/16/09 3:53,72,97,356,8,0
5748172,5/3/07 13:42,11/13/09 1:21,71,149,171,7,31
5753182,5/3/07 18:11,11/16/09 8:59,195,976,781,7,33
5764612,5/4/07 7:15,11/25/09 13:19,91,341,381,9,76
5765312,5/4/07 8:02,11/15/09 5:55,450,404,15239,8,12
5768612,5/4/07 10:23,11/25/09 6:21,223,780,953,9,0
5777162,5/4/07 17:46,11/15/09 12:52,308,378,5652,11,27
5787782,5/5/07 7:22,11/22/09 17:18,6213,6135,3974,9,72
5797332,5/5/07 19:10,11/26/09 16:38,330,491,3581,6,73
5801992,5/6/07 0:55,11/20/09 10:49,525,830,8904,10,53
5804942,5/6/07 4:56,11/16/09 5:28,462,4352,15148,7,74
5806522,5/6/07 6:41,11/20/09 5:47,526,575,610,7,44
5827042,5/7/07 3:35,11/21/09 8:19,38,50,1137,11,41
5828452,5/7/07 4:51,11/17/09 7:27,144,179,2857,6,9
5846312,5/7/07 17:57,11/16/09 7:52,323,516,7325,7,104
5847982,5/7/07 19:15,11/13/09 7:16,166,578,8435,7,76
5849872,5/7/07 20:41,11/14/09 8:07,163,222,15105,7,83
5864942,5/8/07 9:31,11/23/09 3:08,143,140,2916,8,22
5867462,5/8/07 10:49,11/25/09 0:48,392,396,11025,8,156
5869912,5/8/07 12:18,11/20/09 7:07,129,200,6462,6,42
5891862,5/9/07 3:25,11/18/09 0:13,50,46,87,8,0
5912112,5/9/07 16:35,11/28/09 22:44,96,6842,13887,4,56
5912372,5/9/07 16:49,11/25/09 13:49,0,699,48957,4,22
5924492,5/10/07 2:42,11/20/09 13:39,0,917,6286,5,0
5927882,5/10/07 7:17,11/15/09 0:16,82,138,4746,7,0
5931162,5/10/07 9:23,11/23/09 6:09,1835,1376,3284,9,137
5937312,5/10/07 13:46,11/20/09 4:22,9524,9955,24538,7,158
5942122,5/10/07 17:19,11/15/09 9:44,111,82,505,8,0
5945472,5/10/07 20:12,11/17/09 20:09,156,223,2134,10,54
5947912,5/10/07 22:08,11/19/09 11:28,52,37,730,7,32
5958822,5/11/07 6:46,11/15/09 17:10,33,47,969,9,0
5965172,5/11/07 10:29,11/13/09 6:41,127,148,8403,7,3
5975342,5/11/07 17:15,11/21/09 13:23,478,291,7036,11,37
5980092,5/11/07 22:31,11/14/09 8:59,24,72,7497,8,159
5982032,5/12/07 0:43,11/15/09 6:54,262,268,3278,14,147
5995592,5/12/07 15:42,11/21/09 11:10,151,110,3336,11,131
6000292,5/12/07 21:19,11/22/09 3:00,76,44,961,6,0
6002482,5/12/07 23:44,11/19/09 7:24,13,48,953,14,21
6004162,5/13/07 2:09,11/14/09 8:01,19,41,34,5,0
6008762,5/13/07 8:16,11/17/09 9:43,154,177,1460,7,0
6009722,5/13/07 9:15,11/18/09 5:49,37,68,2210,5,12
6022342,5/13/07 22:59,11/29/09 6:57,427,117,477,6,0
6041432,5/14/07 14:28,11/23/09 23:05,2001,1450,2228,6,87
6043092,5/14/07 15:54,11/14/09 5:00,77,77,295,10,117
6060782,5/15/07 7:04,11/16/09 4:51,2011,2137,2005,10,9
6074112,5/15/07 17:37,11/23/09 4:11,484,238,966,10,58
6084912,5/16/07 6:23,11/21/09 3:22,159,140,4595,11,20
6085542,5/16/07 7:24,11/25/09 5:15,300,853,5556,6,152
6087242,5/16/07 10:28,11/14/09 1:54,386,558,3954,8,44
6092042,5/16/07 17:01,11/19/09 0:43,575,655,10693,5,44
6110252,5/17/07 9:58,11/13/09 9:01,194,859,2855,10,32
6114252,5/17/07 12:10,11/26/09 18:12,562,697,10533,11,73
6116332,5/17/07 13:37,11/17/09 1:32,49,64,533,6,10
6131832,5/18/07 3:18,11/16/09 9:13,551,912,4205,6,155
6136562,5/18/07 7:37,11/14/09 1:23,116,139,1305,4,28
6146792,5/18/07 15:36,11/15/09 15:58,71,25,15354,9,0
6184502,5/20/07 15:39,11/26/09 2:35,289,2099,1842,3,92
6185922,5/20/07 17:54,11/18/09 4:20,166,128,1945,7,72
6194162,5/21/07 3:39,11/27/09 0:54,120,100,2492,9,98
6194832,5/21/07 4:16,11/25/09 9:16,117,116,3235,5,9
6195422,5/21/07 4:51,11/26/09 4:27,80,152,2021,6,37
6197622,5/21/07 7:28,11/16/09 3:02,371,389,10912,7,144
6199742,5/21/07 8:45,11/21/09 0:36,220,459,10923,9,63
6199812,5/21/07 8:46,11/26/09 3:55,38,43,1616,4,8
6211442,5/21/07 18:01,11/26/09 11:16,436,346,6398,11,107
6222252,5/22/07 0:35,11/22/09 8:02,44,62,324,8,74
6226962,5/22/07 4:43,11/16/09 23:33,47,49,66,10,17
6236762,5/22/07 11:11,11/29/09 7:31,266,240,6615,3,97
6245442,5/22/07 16:52,11/20/09 6:52,222,402,8866,9,154
6258452,5/23/07 6:33,11/25/09 6:00,59,100,2525,9,15
6283142,5/24/07 4:15,11/13/09 2:28,121,160,1954,8,9
6300152,5/24/07 20:20,11/15/09 16:58,200,141,223,9,90
6309742,5/25/07 5:22,11/21/09 9:44,26,28,5231,9,38
6318502,5/25/07 10:32,11/18/09 13:41,1401,2166,1102,12,100
6333512,5/25/07 23:31,11/17/09 6:40,42,60,1126,8,28
6349582,5/26/07 16:26,11/25/09 1:49,1999,1367,17335,9,104
6358342,5/27/07 4:38,11/20/09 2:21,34,35,1572,6,51
6367262,5/27/07 13:32,11/22/09 6:56,74,61,165,12,0
6370272,5/27/07 17:22,11/23/09 4:45,732,1040,99229,6,100
6371822,5/27/07 19:37,11/20/09 21:19,356,850,26548,5,11
