8571252,8/31/07 21:17,5/20/10 3:59,3644,3312,3330,12,115
8614702,9/2/07 19:46,1/18/10 3:34,1772,819,95,9,61
8729092,9/7/07 12:48,1/22/10 19:58,3549,3225,1688,10,75
8773632,9/9/07 18:06,6/24/10 23:32,16613,17094,1427,6,15
8833312,9/12/07 8:52,4/15/10 1:40,10691,13605,5243,13,145
8865022,9/13/07 18:47,1/24/10 6:46,1917,1052,1106,14,18
8894582,9/15/07 5:36,2/6/10 10:04,805,705,752,11,73
9028902,9/22/07 3:37,7/19/10 2:56,146,64,6,15,20
9045162,9/23/07 0:05,1/6/10 6:53,6757,6784,4213,7,128
9082652,9/24/07 21:03,1/25/10 22:37,21041,23332,2602,12,61
9126092,9/27/07 10:05,4/14/10 5:11,1749,1006,16381,8,156
9222382,10/3/07 4:58,6/2/10 9:22,1896,1159,99,7,109
9237672,10/3/07 23:58,3/9/10 0:47,589,422,966,7,29
9256422,10/4/07 21:39,4/18/10 9:33,20255,19726,4439,11,151
9283632,10/6/07 14:25,3/9/10 9:20,10270,9517,11857,13,71
9285422,10/6/07 17:12,5/11/10 12:29,875,740,1382,12,71
9337172,10/9/07 16:38,5/2/10 3:27,5835,5420,9,6,38
9337212,10/9/07 16:40,1/18/10 12:51,2547,2694,3,14,14
9376622,10/11/07 7:45,2/16/10 22:12,9762,8874,5213,7,149
9502542,10/17/07 11:40,2/4/10 22:56,8189,7444,26752,7,158
9520902,10/18/07 8:20,3/3/10 14:15,2852,2794,3111,13,27
9545532,10/19/07 11:12,1/5/10 2:34,3529,3312,7749,11,79
9571962,10/20/07 21:14,3/6/10 21:19,1999,945,52,9,60
9578362,10/21/07 7:30,4/4/10 15:20,325,504,270,14,149
9596392,10/22/07 7:08,1/27/10 7:23,1805,1732,1080,9,48
9633112,10/23/07 14:42,1/29/10 7:49,1121,561,284,6,64
9666402,10/24/07 16:05,5/27/10 16:53,897,761,1204,8,15
9751642,10/28/07 6:08,1/28/10 0:30,11631,11326,2729,6,129
9767082,10/28/07 22:59,7/3/10 21:31,1963,1941,941,9,34
9783422,10/29/07 15:49,2/7/10 13:44,854,868,813,11,35
9814222,10/30/07 22:47,12/31/09 22:23,2414,2887,709,6,78
9819072,10/31/07 4:32,1/8/10 6:06,22121,24910,1154,6,39
9836582,10/31/07 16:19,2/4/10 4:22,68782,69108,64812,14,65
9922242,11/3/07 14:13,1/10/10 12:49,2072,4283,3490,8,83
9934462,11/4/07 2:42,7/25/10 15:10,1389,2594,5225,7,55
10046572,11/7/07 16:01,2/5/10 2:44,3800,3604,17084,7,51
10105822,11/9/07 12:27,1/28/10 15:49,5352,4938,4015,13,108
10193122,11/12/07 14:37,3/9/10 15:06,13002,12073,3791,9,106
10197782,11/12/07 17:22,1/8/10 0:33,5644,6444,15559,5,152
10278192,11/15/07 8:32,3/22/10 23:56,797,387,50,14,0
10336042,11/17/07 11:02,4/27/10 6:00,22456,20471,22263,11,156
10433782,11/20/07 23:53,5/12/10 16:13,1326,3185,26308,8,107
10492902,11/23/07 8:00,1/23/10 0:27,4748,4589,3890,9,147
10500072,11/23/07 13:08,3/8/10 5:30,12335,11226,9192,12,159
10667662,11/27/07 13:56,1/12/10 22:50,53675,58173,2311,7,86
10697222,11/28/07 21:56,6/11/10 5:50,2292,5081,3265,12,157
10736862,11/30/07 6:29,6/14/10 16:29,7282,6620,1025,10,64
10746692,11/30/07 13:01,1/2/10 17:36,986,407,49,15,0
10778972,12/1/07 21:50,5/28/10 2:47,1716,688,7489,8,58
10779802,12/1/07 23:05,3/4/10 18:33,19802,19928,16219,6,146
10793242,12/2/07 14:47,1/26/10 19:27,5453,5992,1406,8,24
10845372,12/4/07 12:09,3/5/10 2:22,3650,3328,4641,8,159
10870512,12/5/07 7:50,12/31/09 23:31,3426,3116,7,6,117
10987282,12/8/07 23:20,4/14/10 4:27,12453,11320,19489,5,27
11009092,12/9/07 21:48,2/3/10 20:44,1926,1414,3100,8,158
11015372,12/10/07 5:12,7/7/10 20:03,504,222,1592,14,139
11041822,12/11/07 1:32,12/31/09 23:34,15899,15673,2122,12,62
11073902,12/11/07 21:19,4/3/10 4:30,5661,8850,3280,8,135
11228722,12/16/07 12:01,2/2/10 9:28,1894,1302,87,6,0
11294262,12/18/07 8:02,3/11/10 7:02,3105,2852,190,7,6
11305742,12/18/07 12:59,1/9/10 9:32,4529,4674,2320,15,59
11341332,12/19/07 10:59,1/18/10 5:00,20436,20866,603,11,61
11403052,12/21/07 6:58,5/30/10 15:42,16,7,4,6,0
11403462,12/21/07 7:21,2/17/10 8:15,12486,12952,823,8,93
11410012,12/21/07 11:21,4/10/10 0:33,12294,11957,20704,9,134
11410412,12/21/07 11:30,3/15/10 13:27,1258,1035,201,14,160
11422132,12/21/07 19:48,4/26/10 21:19,2394,8493,3082,12,16
11488822,12/24/07 16:23,8/2/10 0:23,167,92,130,9,58
11525652,12/26/07 2:03,3/21/10 20:40,1985,258,88,8,160
11547732,12/26/07 16:36,2/8/10 4:14,1765,629,24,13,153
11605832,12/28/07 9:35,4/21/10 9:37,4020,4373,2415,15,103
11637322,12/29/07 12:33,2/26/10 19:00,4283,10615,85,12,39
11662532,12/30/07 11:08,3/23/10 10:31,17778,17682,8583,7,64
11721472,1/1/08 10:58,1/31/10 5:22,1973,1188,572,15,66
11749762,1/2/08 4:49,2/28/10 19:58,666,618,1297,12,148
11756702,1/2/08 8:49,5/2/10 1:36,14099,12844,32,8,71
11778632,1/2/08 18:15,2/10/10 15:38,2523,2293,19590,13,159
11786162,1/2/08 23:06,3/4/10 19:11,1614,715,801,7,0
11862162,1/4/08 19:49,7/21/10 8:32,1328,509,1249,8,32
11879272,1/5/08 10:49,1/28/10 2:50,34252,39345,2267,9,160
11908322,1/6/08 9:34,1/19/10 0:52,668,708,1196,7,0
11920772,1/6/08 17:01,6/25/10 7:17,693,2553,17525,8,126
11929882,1/6/08 23:08,5/2/10 0:04,195,56,164,7,86
11996952,1/8/08 13:35,1/23/10 2:19,712,5828,97,11,26
12022042,1/9/08 5:18,1/15/10 5:28,1700,2011,5040,12,37
12031352,1/9/08 10:05,2/28/10 19:52,2001,917,260,10,105
12037882,1/9/08 12:32,2/19/10 1:22,18786,17558,14260,8,147
12085042,1/10/08 14:45,6/16/10 0:27,19963,19857,779,12,13
12198062,1/13/08 18:39,5/30/10 21:24,213,108,102,9,107
12317562,1/16/08 7:44,1/3/10 6:27,240,626,2657,7,59
12357122,1/17/08 7:15,1/14/10 4:34,4249,4116,2364,8,74
12441712,1/19/08 15:12,1/29/10 8:39,30922,30271,2174,8,55
12447572,1/19/08 19:59,3/21/10 20:46,11449,10413,507,8,154
12449542,1/19/08 21:56,5/17/10 22:52,1774,8155,79,14,53
12465192,1/20/08 12:38,2/12/10 7:54,597,597,850,9,114
12470242,1/20/08 15:30,3/18/10 23:50,6228,6229,449,5,56
12511062,1/21/08 15:52,2/1/10 22:27,1980,1801,812,13,159
12516722,1/21/08 18:58,1/26/10 9:21,13181,14242,4042,9,157
12524522,1/21/08 23:37,1/27/10 21:27,14706,17533,2400,7,156
12552662,1/22/08 12:10,1/5/10 10:57,1859,1507,206,15,58
12570402,1/22/08 17:44,7/15/10 3:50,38995,38985,30342,8,21
12604592,1/23/08 11:51,1/16/10 3:39,8954,8820,197,13,131
12611082,1/23/08 14:21,4/24/10 4:52,10365,9556,1100,11,66
12614402,1/23/08 15:39,1/8/10 5:25,1095,419,21,14,96
12691382,1/25/08 12:30,2/21/10 14:09,16463,15311,570,9,95
12720232,1/26/08 9:12,3/31/10 14:25,33024,31810,6994,9,49
12728672,1/26/08 14:19,1/16/10 7:59,24066,21988,706,12,102
12738932,1/26/08 21:53,4/17/10 21:10,6513,6760,5823,11,139
12755642,1/27/08 11:55,3/16/10 6:14,914,1098,184,13,51
12757982,1/27/08 13:19,7/31/10 7:01,1102,471,800,15,72
12767492,1/27/08 19:15,1/15/10 8:00,4072,3827,684,11,136
12811112,1/28/08 20:07,2/23/10 18:15,1989,501,2704,12,27
12822322,1/29/08 3:53,1/26/10 2:50,2001,1716,3041,11,51
12891732,1/30/08 17:14,6/5/10 17:38,1765,1627,324,14,95
12930392,1/31/08 21:38,2/20/10 16:47,8273,8145,2316,12,110
12992802,2/2/08 16:42,7/22/10 18:52,19808,18917,490,6,64
12993022,2/2/08 16:48,5/20/10 21:21,9185,11521,6002,12,159
13027572,2/3/08 18:43,1/13/10 5:59,13665,14771,3677,11,91
13076522,2/4/08 20:12,2/3/10 5:45,5839,5316,5129,12,86
13117172,2/5/08 16:28,3/21/10 13:12,9661,9161,769,15,147
13122832,2/5/08 18:09,1/26/10 2:48,9703,8901,744,7,56
13203082,2/7/08 7:09,2/25/10 2:22,9281,8456,8429,7,0
13225732,2/7/08 17:14,1/17/10 3:53,8941,8972,1296,11,34
13247052,2/8/08 7:36,2/6/10 15:21,8452,8693,13824,7,158
13267042,2/8/08 16:57,1/31/10 8:33,4681,4255,96,13,91
13372502,2/11/08 20:00,5/4/10 1:00,8947,9740,6779,7,156
13372592,2/11/08 20:09,4/17/10 2:28,2001,1284,91,12,63
13421862,2/13/08 2:30,1/15/10 5:29,2088,2186,1146,13,53
13430962,2/13/08 8:06,1/8/10 9:38,4299,3921,1115,7,21
13458112,2/13/08 21:40,3/17/10 2:41,7841,8724,1072,10,38
13492762,2/14/08 16:36,5/15/10 1:50,16652,15138,6688,12,136
13545202,2/16/08 0:09,7/20/10 21:06,1089,1719,6139,7,86
13571462,2/16/08 20:17,1/19/10 10:32,18740,17651,1462,7,73
13593132,2/17/08 13:02,1/27/10 2:45,5042,5756,4516,10,58
13596992,2/17/08 15:08,1/4/10 1:09,518,332,293,12,145
13601052,2/17/08 17:40,6/28/10 20:02,1197,1067,2808,7,143
13639262,2/18/08 14:06,1/19/10 22:54,7295,7710,1981,7,57
13642652,2/18/08 15:28,1/3/10 5:17,5091,13075,578,6,79
13688802,2/19/08 14:35,12/31/09 3:22,18801,20048,82,12,56
13694202,2/19/08 16:52,6/9/10 21:09,1212,268,456,9,0
13728412,2/20/08 10:52,4/5/10 4:44,3846,3716,3557,6,66
13788342,2/21/08 14:48,2/27/10 5:42,15181,15858,4966,14,102
13796572,2/21/08 18:07,5/24/10 6:43,16114,68016,875,4,76
13808342,2/22/08 0:28,7/13/10 0:47,11689,11503,1272,10,47
13831152,2/22/08 12:39,4/19/10 0:56,2518,3515,765,10,50
13852942,2/22/08 22:46,6/15/10 22:32,11160,10398,1466,10,80
13893342,2/24/08 0:56,1/28/10 22:05,10684,10890,3275,8,45
13898062,2/24/08 6:14,1/21/10 3:59,528,645,6340,6,40
14024532,2/26/08 14:11,2/20/10 4:59,1420,622,670,14,21
14025402,2/26/08 14:25,6/1/10 7:25,5018,4665,2304,10,57
14057903,2/28/08 17:18,1/14/10 20:08,23344,22389,3237,12,157
14065888,3/1/08 12:53,5/12/10 11:11,5204,4837,8069,13,134
14079004,3/4/08 12:00,3/11/10 0:31,3040,2933,3274,10,66
14087461,3/6/08 1:33,1/3/10 23:03,12240,12123,1785,14,119
14088485,3/6/08 7:14,1/8/10 13:54,21435,19506,13484,13,102
14095473,3/7/08 9:42,7/30/10 3:49,1922,967,3130,10,85
14099861,3/8/08 5:17,5/7/10 5:14,209,77,49,11,68
14100363,3/8/08 8:22,2/6/10 4:29,2781,2540,1386,13,50
14106080,3/9/08 0:00,1/17/10 9:20,1921,3207,2642,7,160
14106277,3/9/08 1:03,1/30/10 1:41,511,655,247,10,46
14117843,3/10/08 16:49,5/10/10 11:21,3093,6335,950,15,159
14118173,3/10/08 17:29,1/19/10 20:38,7099,7252,290,13,91
14118517,3/10/08 18:17,6/27/10 7:52,5416,5544,1680,8,140
14119816,3/10/08 21:55,3/9/10 9:58,48525,48611,27007,12,160
14119845,3/10/08 22:01,2/22/10 11:38,7578,7052,5788,12,159
14121525,3/11/08 5:07,1/12/10 2:08,2001,1719,2123,10,67
14131099,3/12/08 4:44,2/1/10 16:15,2739,2789,6083,11,97
14133288,3/12/08 11:33,4/7/10 6:58,29005,27303,273,13,65
14134831,3/12/08 15:06,1/5/10 2:56,774,782,164,10,25
14138443,3/13/08 4:35,7/11/10 11:41,503,219,100,12,131
14138657,3/13/08 5:51,1/30/10 23:26,1127,551,212,3,57
14146618,3/14/08 8:31,1/21/10 14:12,1829,1611,472,6,150
14151220,3/14/08 22:55,2/27/10 15:40,11894,12474,1892,12,140
14155663,3/15/08 20:47,3/4/10 4:44,746,5880,1049,13,0
14158133,3/16/08 11:35,5/10/10 1:49,207,69,222,13,20
14167013,3/17/08 19:39,3/23/10 17:54,1999,934,1104,7,22
14169174,3/18/08 6:03,5/12/10 1:43,1156,683,532,8,73
14170609,3/18/08 11:03,4/27/10 17:47,3589,4161,10902,8,158
14177844,3/19/08 11:38,1/15/10 9:28,3917,3643,963,4,30
14178758,3/19/08 13:35,1/19/10 21:23,1998,1660,708,15,36
14185487,3/20/08 12:18,7/6/10 0:58,425,253,415,11,55
14185827,3/20/08 13:13,1/31/10 15:20,9048,9039,4,10,159
14195582,3/21/08 23:27,4/4/10 15:20,1470,931,727,10,49
14196378,3/22/08 4:34,2/17/10 0:31,1965,862,73,13,0
14200437,3/22/08 22:21,1/5/10 4:43,41544,40502,4422,13,145
14206085,3/24/08 2:22,7/4/10 9:04,8680,9660,4405,10,138
14212278,3/24/08 20:28,5/8/10 9:48,6115,6409,6169,9,135
14213042,3/24/08 22:57,1/9/10 9:11,7410,6949,880,14,109
14213969,3/25/08 2:56,1/27/10 20:16,1241,890,43,8,75
14216821,3/25/08 11:43,5/2/10 10:55,16784,15259,2426,9,159
14221134,3/25/08 19:13,1/16/10 14:53,163,431,1061,5,0
14235401,3/27/08 9:11,3/9/10 21:55,18426,20269,13905,12,129
14236327,3/27/08 11:01,5/30/10 18:44,9143,10177,190,12,156
14239363,3/27/08 17:32,2/22/10 1:24,1181,940,981,12,139
14240899,3/27/08 21:40,6/15/10 19:02,525,155,20,11,80
14248266,3/28/08 19:44,1/12/10 21:02,8071,7425,5272,9,88
14249388,3/28/08 23:56,2/15/10 14:55,5355,5642,491,9,49
14249798,3/29/08 2:17,5/24/10 5:35,211,917,854,14,77
14251168,3/29/08 9:22,5/14/10 6:44,8664,9067,4337,10,117
14252975,3/29/08 14:58,1/26/10 11:43,15237,14284,3902,13,65
14253343,3/29/08 15:52,1/28/10 5:55,10324,9858,1465,13,116
14255846,3/29/08 23:15,1/25/10 13:22,15529,16729,1751,7,68
14257808,3/30/08 7:29,7/10/10 5:34,3808,3558,2265,10,114
14275501,4/1/08 10:24,7/14/10 5:28,2125,1982,1830,10,44
14278708,4/1/08 17:42,1/11/10 3:13,3382,8113,259,11,34
14278915,4/1/08 18:19,1/15/10 5:07,8729,7941,1225,9,37
14286401,4/2/08 14:02,3/30/10 15:05,9089,8690,1187,10,118
14306558,4/4/08 16:50,2/25/10 17:43,657,431,54,11,0
14310835,4/5/08 10:46,1/10/10 0:33,93,15,9,10,50
14313986,4/5/08 22:22,2/9/10 22:22,14776,24169,18107,11,158
14317166,4/6/08 14:20,1/11/10 0:02,1329,846,169,10,113
14317480,4/6/08 15:11,2/15/10 6:18,12439,12090,8931,5,133
14323467,4/7/08 9:49,6/17/10 2:45,2298,2361,437,7,142
14335577,4/8/08 15:06,4/27/10 21:54,3526,3341,1060,7,159
14338005,4/8/08 20:42,7/12/10 17:26,103,81,345,11,108
14339170,4/9/08 0:02,1/9/10 5:21,12751,12523,3466,10,155
14348419,4/9/08 23:26,1/5/10 4:00,8131,14215,734,12,64
14351877,4/10/08 10:06,1/22/10 7:32,462,258,345,9,57
14358053,4/10/08 22:53,2/4/10 6:39,3580,3255,700,13,96
14364397,4/11/08 15:37,5/18/10 11:32,10790,10686,873,10,157
14365084,4/11/08 17:13,1/8/10 4:02,1994,1363,3128,11,140
14365379,4/11/08 17:56,5/27/10 6:08,1759,1637,819,12,107
14367635,4/12/08 2:37,1/17/10 12:14,16288,14965,16228,6,64
14368027,4/12/08 4:54,1/4/10 1:30,711,287,8,15,0
14371266,4/12/08 17:07,2/28/10 13:52,1821,1393,380,9,49
14372559,4/12/08 21:58,1/21/10 21:48,985,1399,114,11,81
14373091,4/12/08 23:56,2/15/10 23:14,14481,14238,104,8,158
14378272,4/13/08 16:49,5/19/10 2:22,2267,2264,316,11,48
14379113,4/13/08 18:50,6/27/10 0:52,1569,1553,933,7,0
14387385,4/14/08 11:46,2/7/10 7:48,477,122,21,14,0
14388366,4/14/08 13:04,5/14/10 13:48,2473,2620,1208,8,36
14391473,4/14/08 18:14,1/13/10 4:55,1446,948,135,5,142
14392094,4/14/08 19:34,1/4/10 7:26,2701,2688,140,14,81
14394428,4/15/08 3:18,2/6/10 2:11,9558,8690,824,11,129
14401806,4/15/08 17:14,6/7/10 13:01,34440,36584,1412,13,84
14404371,4/15/08 23:00,1/23/10 2:19,827,729,268,7,71
14405120,4/16/08 1:07,6/15/10 20:36,1402,793,230,8,16
14405773,4/16/08 2:57,2/15/10 19:43,272,90,35,15,37
14417392,4/17/08 1:18,1/2/10 14:45,2721,3201,375,8,54
14426942,4/17/08 18:01,1/19/10 0:51,12095,11088,4377,11,137
14429823,4/17/08 23:43,6/5/10 19:56,68111,64817,15208,9,88
14433036,4/18/08 8:42,2/4/10 21:05,2635,2451,260,11,88
14435478,4/18/08 12:28,1/6/10 20:02,10232,9307,595,12,147
14439302,4/18/08 19:55,3/28/10 23:30,2001,1744,5731,9,96
14444226,4/19/08 10:54,2/21/10 23:54,5531,5025,383,10,88
14449469,4/20/08 0:43,3/24/10 15:03,1253,709,14,10,0
14449487,4/20/08 0:47,3/17/10 12:53,1203,146,3,14,0
14451294,4/20/08 7:35,4/24/10 8:10,54579,52016,13644,11,89
14451520,4/20/08 8:15,3/4/10 4:46,2000,1566,87,9,24
14453409,4/20/08 12:43,6/21/10 12:33,2039,1853,46,14,90
14453620,4/20/08 13:09,1/23/10 14:57,6533,6261,1728,11,150
14453833,4/20/08 13:37,4/15/10 18:11,2314,2352,703,12,10
14457457,4/20/08 21:31,1/2/10 6:48,3710,3879,3369,10,111
14463523,4/21/08 11:08,1/22/10 20:43,5126,5586,219,6,46
14463537,4/21/08 11:09,1/16/10 23:55,1850,1691,115,10,99
14464835,4/21/08 12:59,4/19/10 9:03,4001,3790,7298,10,160
14466304,4/21/08 15:07,1/24/10 4:08,6091,5763,274,6,49
14466733,4/21/08 15:46,1/7/10 3:27,1134,2442,1014,7,95
14468043,4/21/08 17:56,6/13/10 22:47,95035,96681,10560,12,152
14470037,4/21/08 21:58,2/2/10 6:39,5355,25234,3991,9,140
14478399,4/22/08 13:39,1/28/10 12:14,641,515,1765,12,158
14485062,4/22/08 23:04,6/2/10 17:22,2602,2444,1252,8,66
14486811,4/23/08 1:57,2/7/10 22:52,31944,36286,18605,9,74
14501811,4/23/08 17:08,5/6/10 2:12,306,41,300,13,86
14505596,4/23/08 21:52,6/5/10 6:07,22814,22233,31435,12,150
14507201,4/24/08 0:08,1/11/10 16:23,13733,12501,386,12,122
14511995,4/24/08 9:10,1/15/10 1:32,5320,4888,4664,4,148
14515351,4/24/08 13:08,2/6/10 5:01,710,274,307,10,0
14516920,4/24/08 15:03,1/3/10 2:00,15677,30225,565,12,58
14517930,4/24/08 16:15,2/2/10 0:05,13275,12133,940,9,123
14518714,4/24/08 17:15,7/22/10 13:52,26150,23853,4700,12,160
14522944,4/25/08 0:31,1/7/10 2:00,13123,13133,5370,7,160
14536664,4/25/08 18:36,2/14/10 4:07,7481,7436,1355,11,41
14536884,4/25/08 18:55,2/5/10 3:10,839,584,85,6,79
14538308,4/25/08 21:05,3/4/10 4:34,604,266,190,8,0
14542251,4/26/08 5:29,4/4/10 10:22,882,126,11,3,12
14546963,4/26/08 10:48,1/19/10 21:47,1160,680,92,10,21
14548188,4/26/08 11:57,2/27/10 6:53,4739,4315,14148,6,78
14548883,4/26/08 12:38,2/11/10 14:49,10422,10630,1656,6,121
14562016,4/27/08 16:44,1/22/10 10:11,24478,32611,2041,15,159
14563984,4/27/08 20:42,1/2/10 21:35,8438,7688,840,7,30
14564148,4/27/08 21:00,1/11/10 4:38,2001,600,18909,6,20
14565842,4/28/08 0:19,4/19/10 23:40,431,350,902,10,16
14573272,4/28/08 13:42,1/25/10 7:56,3283,3309,13096,6,48
14574552,4/28/08 14:56,4/24/10 5:59,2738,2491,418,9,110
14588236,4/29/08 13:08,6/8/10 2:27,1559,2409,1556,12,123
14609388,4/30/08 21:38,1/27/10 4:16,5495,9573,2423,10,159
14624975,5/2/08 7:08,2/17/10 22:38,4708,4714,1342,7,31
14627467,5/2/08 11:07,6/28/10 21:38,846,262,780,14,0
14631818,5/2/08 17:12,4/16/10 12:59,1342,1246,1124,11,26
